library,code,name,Lab_L,Lab_a,Lab_b,C,M,Y,K,R,G,B
Solid Coated,PANTONE 2096 C,,38.82352941176471,25,-43,,,,,,,
Solid Coated,PANTONE 2097 C,,37.64705882352941,34,-59,,,,,,,
Solid Coated,PANTONE 2098 C,,27.450980392156865,40,-66,,,,,,,
Solid Coated,PANTONE 2099 C,,69.01960784313725,11,-19,,,,,,,
Solid Coated,PANTONE 2100 C,,62.35294117647059,15,-29,,,,,,,
Solid Coated,PANTONE 2101 C,,54.11764705882353,24,-46,,,,,,,
Solid Coated,PANTONE 2102 C,,41.96078431372549,22,-47,,,,,,,
Solid Coated,PANTONE 2103 C,,36.470588235294116,25,-49,,,,,,,
Solid Coated,PANTONE 2104 C,,29.411764705882355,28,-52,,,,,,,
Solid Coated,PANTONE 2105 C,,20.784313725490197,29,-49,,,,,,,
Solid Coated,PANTONE 4120 C,,72.15686274509804,10,-17,,,,,,,
Solid Coated,PANTONE 4121 C,,60.3921568627451,12,-20,,,,,,,
Solid Coated,PANTONE 4122 C,,49.01960784313725,17,-36,,,,,,,
Solid Coated,PANTONE 4123 C,,68.62745098039215,2,-12,,,,,,,
Solid Coated,PANTONE 4124 C,,60.3921568627451,4,-18,,,,,,,
Solid Coated,PANTONE 4125 C,,40.78431372549019,4,-14,,,,,,,
Solid Coated,PANTONE 4126 C,,30.58823529411765,12,-18,,,,,,,
Solid Coated,PANTONE 270 C,,74.50980392156863,6,-22,,,,,,,
Solid Coated,PANTONE 271 C,,63.13725490196078,10,-32,,,,,,,
Solid Coated,PANTONE 272 C,,51.37254901960784,14,-41,,,,,,,
Solid Coated,PANTONE 273 C,,12.941176470588237,24,-43,,,,,,,
Solid Coated,PANTONE 274 C,,11.76470588235294,19,-35,,,,,,,
Solid Coated,PANTONE 275 C,,11.372549019607844,15,-29,,,,,,,
Solid Coated,PANTONE 276 C,,12.156862745098039,8,-16,,,,,,,
Solid Coated,PANTONE 3558 C,,64.70588235294117,5,-31,,,,,,,
Solid Coated,PANTONE 3555 C,,24.313725490196077,35,-41,,,,,,,
Solid Coated,PANTONE 3583 C,,24.705882352941178,37,-47,,,,,,,
Solid Coated,PANTONE 3574 C,,33.72549019607843,20,-30,,,,,,,
Solid Coated,PANTONE 3566 C,,24.313725490196077,26,-38,,,,,,,
Solid Coated,PANTONE 3535 C,,18.823529411764707,43,-58,,,,,,,
Solid Coated,PANTONE 3542 C,,17.647058823529413,34,-54,,,,,,,
Solid Coated,PANTONE 2705 C,,69.01960784313725,10,-31,,,,,,,
Solid Coated,PANTONE 2715 C,,58.43137254901961,16,-42,,,,,,,
Solid Coated,PANTONE 2725 C,,44.31372549019608,25,-56,,,,,,,
Solid Coated,PANTONE 2735 C,,14.117647058823529,48,-69,,,,,,,
Solid Coated,PANTONE 2745 C,,12.549019607843137,35,-55,,,,,,,
Solid Coated,PANTONE 2755 C,,12.549019607843137,27,-45,,,,,,,
Solid Coated,PANTONE 2765 C,,10.980392156862745,16,-30,,,,,,,
Solid Coated,PANTONE 7667 C,,51.76470588235295,1,-22,,,,,,,
Solid Coated,PANTONE 7668 C,,47.05882352941176,7,-28,,,,,,,
Solid Coated,PANTONE 7669 C,,41.96078431372549,13,-34,,,,,,,
Solid Coated,PANTONE 7670 C,,37.254901960784316,15,-37,,,,,,,
Solid Coated,PANTONE 7671 C,,33.33333333333333,18,-37,,,,,,,
Solid Coated,PANTONE 7672 C,,30.980392156862745,18,-37,,,,,,,
Solid Coated,PANTONE 7673 C,,37.254901960784316,10,-29,,,,,,,
Solid Coated,PANTONE 7443 C,,87.45098039215686,3,-7,,,,,,,
Solid Coated,PANTONE 7444 C,,75.29411764705883,5,-19,,,,,,,
Solid Coated,PANTONE 7445 C,,67.84313725490196,6,-17,,,,,,,
Solid Coated,PANTONE 7446 C,,58.03921568627452,13,-36,,,,,,,
Solid Coated,PANTONE 7447 C,,34.11764705882353,17,-24,,,,,,,
Solid Coated,PANTONE 7448 C,,25.882352941176475,12,-10,,,,,,,
Solid Coated,PANTONE 7449 C,,19.607843137254903,15,-7,,,,,,,
Solid Coated,PANTONE 7674 C,,58.82352941176471,5,-23,,,,,,,
Solid Coated,PANTONE 7675 C,,54.11764705882353,7,-25,,,,,,,
Solid Coated,PANTONE 7676 C,,46.27450980392157,16,-30,,,,,,,
Solid Coated,PANTONE 7677 C,,39.6078431372549,24,-31,,,,,,,
Solid Coated,PANTONE 7678 C,,36.470588235294116,26,-34,,,,,,,
Solid Coated,PANTONE 7679 C,,30.980392156862745,23,-36,,,,,,,
Solid Coated,PANTONE 7680 C,,27.450980392156865,27,-35,,,,,,,
Solid Coated,PANTONE 663 C,,89.80392156862746,2,-3,,,,,,,
Solid Coated,PANTONE 664 C,,87.84313725490196,3,-4,,,,,,,
Solid Coated,PANTONE 665 C,,77.25490196078432,6,-9,,,,,,,
Solid Coated,PANTONE 666 C,,62.35294117647059,10,-15,,,,,,,
Solid Coated,PANTONE 667 C,,47.05882352941176,14,-20,,,,,,,
Solid Coated,PANTONE 668 C,,35.68627450980392,16,-23,,,,,,,
Solid Coated,PANTONE 669 C,,21.176470588235293,17,-23,,,,,,,
Solid Coated,PANTONE 5315 C,,85.88235294117646,1,-4,,,,,,,
Solid Coated,PANTONE 5305 C,,79.6078431372549,2,-8,,,,,,,
Solid Coated,PANTONE 5295 C,,72.54901960784314,3,-10,,,,,,,
Solid Coated,PANTONE 5285 C,,58.03921568627452,6,-15,,,,,,,
Solid Coated,PANTONE 5275 C,,37.254901960784316,8,-20,,,,,,,
Solid Coated,PANTONE 5265 C,,26.27450980392157,10,-22,,,,,,,
Solid Coated,PANTONE 5255 C,,10.588235294117647,7,-17,,,,,,,
Solid Coated,PANTONE 2358 C,,68.23529411764706,5,-5,,,,,,,
Solid Coated,PANTONE 2359 C,,49.80392156862745,7,-8,,,,,,,
Solid Coated,PANTONE 2360 C,,51.37254901960784,4,-12,,,,,,,
Solid Coated,PANTONE 2361 C,,47.84313725490196,4,-16,,,,,,,
Solid Coated,PANTONE 2362 C,,45.490196078431374,5,-13,,,,,,,
Solid Coated,PANTONE 2363 C,,40.3921568627451,5,-14,,,,,,,
Solid Coated,PANTONE 2364 C,,39.6078431372549,9,-10,,,,,,,
Solid Coated,PANTONE 4127 C,,54.11764705882353,3,-11,,,,,,,
Solid Coated,PANTONE 4128 C,,47.45098039215686,3,-13,,,,,,,
Solid Coated,PANTONE 4129 C,,46.27450980392157,0,-11,,,,,,,
Solid Coated,PANTONE 4130 C,,37.64705882352941,-1,-12,,,,,,,
Solid Coated,PANTONE 4131 C,,31.76470588235294,2,-12,,,,,,,
Solid Coated,PANTONE 4132 C,,24.705882352941178,3,-10,,,,,,,
Solid Coated,PANTONE 4133 C,,24.705882352941178,2,-8,,,,,,,
Solid Coated,PANTONE 2106 C,,73.72549019607844,2,-14,,,,,,,
Solid Coated,PANTONE 2107 C,,63.13725490196078,2,-19,,,,,,,
Solid Coated,PANTONE 2108 C,,53.72549019607843,4,-24,,,,,,,
Solid Coated,PANTONE 2109 C,,46.666666666666664,7,-26,,,,,,,
Solid Coated,PANTONE 2110 C,,41.568627450980394,7,-28,,,,,,,
Solid Coated,PANTONE 2111 C,,33.72549019607843,7,-30,,,,,,,
Solid Coated,PANTONE 2112 C,,18.43137254901961,22,-38,,,,,,,
Solid Coated,PANTONE 2113 C,,72.15686274509804,4,-28,,,,,,,
Solid Coated,PANTONE 2114 C,,59.6078431372549,7,-33,,,,,,,
Solid Coated,PANTONE 2115 C,,52.156862745098046,9,-38,,,,,,,
Solid Coated,PANTONE 2116 C,,45.490196078431374,12,-42,,,,,,,
Solid Coated,PANTONE 2117 C,,34.11764705882353,17,-47,,,,,,,
Solid Coated,PANTONE 2118 C,,25.098039215686274,15,-40,,,,,,,
Solid Coated,PANTONE 2119 C,,20.784313725490197,12,-34,,,,,,,
Solid Coated,PANTONE 2366 C,,49.01960784313725,18,-52,,,,,,,
Solid Coated,PANTONE 2367 C,,36.86274509803922,23,-55,,,,,,,
Solid Coated,PANTONE 2368 C,,36.86274509803922,27,-62,,,,,,,
Solid Coated,PANTONE 2369 C,,32.549019607843135,27,-65,,,,,,,
Solid Coated,PANTONE 2370 C,,23.92156862745098,28,-59,,,,,,,
Solid Coated,PANTONE 2371 C,,18.03921568627451,42,-64,,,,,,,
Solid Coated,PANTONE 2372 C,,18.03921568627451,26,-51,,,,,,,
Solid Coated,PANTONE 538 C,,82.35294117647058,-2,-7,,,,,,,
Solid Coated,PANTONE 537 C,,79.6078431372549,-2,-10,,,,,,,
Solid Coated,PANTONE 536 C,,71.76470588235294,-2,-14,,,,,,,
Solid Coated,PANTONE 535 C,,64.70588235294117,-1,-18,,,,,,,
Solid Coated,PANTONE 534 C,,21.568627450980394,1,-28,,,,,,,
Solid Coated,PANTONE 533 C,,16.862745098039216,2,-19,,,,,,,
Solid Coated,PANTONE 532 C,,11.76470588235294,1,-8,,,,,,,
Solid Coated,PANTONE 7541 C,,88.62745098039215,-3,-3,,,,,,,
Solid Coated,PANTONE 7542 C,,74.11764705882354,-7,-7,,,,,,,
Solid Coated,PANTONE 7543 C,,66.27450980392156,-3,-7,,,,,,,
Solid Coated,PANTONE 7544 C,,54.509803921568626,-4,-9,,,,,,,
Solid Coated,PANTONE 7545 C,,34.509803921568626,-5,-12,,,,,,,
Solid Coated,PANTONE 7546 C,,21.96078431372549,-4,-13,,,,,,,
Solid Coated,PANTONE 7547 C,,10.588235294117647,-3,-9,,,,,,,
Solid Coated,PANTONE 2162 C,,67.45098039215686,-1,-9,,,,,,,
Solid Coated,PANTONE 2163 C,,62.745098039215684,-5,-14,,,,,,,
Solid Coated,PANTONE 2164 C,,59.6078431372549,-5,-14,,,,,,,
Solid Coated,PANTONE 2165 C,,52.156862745098046,-5,-17,,,,,,,
Solid Coated,PANTONE 2166 C,,46.27450980392157,-6,-18,,,,,,,
Solid Coated,PANTONE 2167 C,,43.92156862745098,-6,-19,,,,,,,
Solid Coated,PANTONE 2168 C,,29.01960784313726,-10,-16,,,,,,,
Solid Coated,PANTONE 4134 C,,66.66666666666666,1,-8,,,,,,,
Solid Coated,PANTONE 4135 C,,54.90196078431373,0,-14,,,,,,,
Solid Coated,PANTONE 4136 C,,45.490196078431374,-2,-13,,,,,,,
Solid Coated,PANTONE 4137 C,,38.43137254901961,-4,-18,,,,,,,
Solid Coated,PANTONE 4138 C,,38.82352941176471,-3,-14,,,,,,,
Solid Coated,PANTONE 4139 C,,37.254901960784316,-1,-12,,,,,,,
Solid Coated,PANTONE 4140 C,,25.49019607843137,0,-7,,,,,,,
Solid Coated,PANTONE 2373 C,,53.72549019607843,-1,-19,,,,,,,
Solid Coated,PANTONE 2374 C,,39.6078431372549,0,-22,,,,,,,
Solid Coated,PANTONE 2376 C,,38.03921568627451,-1,-16,,,,,,,
Solid Coated,PANTONE 2377 C,,33.72549019607843,-6,-22,,,,,,,
Solid Coated,PANTONE 2378 C,,30.19607843137255,0,-21,,,,,,,
Solid Coated,PANTONE 2379 C,,28.627450980392155,0,-14,,,,,,,
Solid Coated,PANTONE 2380 C,,20.784313725490197,0,-16,,,,,,,
Solid Coated,PANTONE 552 C,,82.35294117647058,-8,-9,,,,,,,
Solid Coated,PANTONE 551 C,,77.64705882352942,-10,-11,,,,,,,
Solid Coated,PANTONE 550 C,,71.76470588235294,-12,-15,,,,,,,
Solid Coated,PANTONE 549 C,,63.52941176470588,-15,-18,,,,,,,
Solid Coated,PANTONE 548 C,,20.784313725490197,-21,-18,,,,,,,
Solid Coated,PANTONE 547 C,,16.470588235294116,-17,-14,,,,,,,
Solid Coated,PANTONE 546 C,,14.901960784313726,-11,-9,,,,,,,
Solid Coated,PANTONE 5455 C,,81.56862745098039,-4,-7,,,,,,,
Solid Coated,PANTONE 5445 C,,79.6078431372549,-5,-8,,,,,,,
Solid Coated,PANTONE 5435 C,,74.11764705882354,-6,-10,,,,,,,
Solid Coated,PANTONE 5425 C,,60.78431372549019,-8,-15,,,,,,,
Solid Coated,PANTONE 5415 C,,50.588235294117645,-9,-18,,,,,,,
Solid Coated,PANTONE 5405 C,,46.666666666666664,-9,-18,,,,,,,
Solid Coated,PANTONE 5395 C,,10.196078431372548,-6,-12,,,,,,,
Solid Coated,PANTONE 2155 C,,72.15686274509804,-5,-15,,,,,,,
Solid Coated,PANTONE 2156 C,,66.27450980392156,-5,-18,,,,,,,
Solid Coated,PANTONE 2157 C,,59.21568627450981,-6,-22,,,,,,,
Solid Coated,PANTONE 2158 C,,52.156862745098046,-7,-25,,,,,,,
Solid Coated,PANTONE 2159 C,,47.45098039215686,-7,-26,,,,,,,
Solid Coated,PANTONE 2160 C,,42.35294117647059,-6,-28,,,,,,,
Solid Coated,PANTONE 2161 C,,34.90196078431372,-6,-30,,,,,,,
Solid Coated,PANTONE 2134 C,,67.05882352941175,0,-25,,,,,,,
Solid Coated,PANTONE 2135 C,,57.647058823529406,1,-31,,,,,,,
Solid Coated,PANTONE 2136 C,,60.78431372549019,0,-22,,,,,,,
Solid Coated,PANTONE 2137 C,,52.94117647058824,1,-26,,,,,,,
Solid Coated,PANTONE 2138 C,,48.627450980392155,-2,-19,,,,,,,
Solid Coated,PANTONE 2139 C,,43.529411764705884,-1,-29,,,,,,,
Solid Coated,PANTONE 2140 C,,34.509803921568626,1,-31,,,,,,,
Solid Coated,PANTONE 642 C,,87.05882352941177,-3,-7,,,,,,,
Solid Coated,PANTONE 643 C,,84.31372549019608,-4,-10,,,,,,,
Solid Coated,PANTONE 644 C,,72.94117647058823,-6,-18,,,,,,,
Solid Coated,PANTONE 645 C,,64.31372549019608,-7,-23,,,,,,,
Solid Coated,PANTONE 646 C,,55.294117647058826,-7,-28,,,,,,,
Solid Coated,PANTONE 647 C,,38.43137254901961,-7,-35,,,,,,,
Solid Coated,PANTONE 648 C,,17.254901960784313,-1,-35,,,,,,,
Solid Coated,PANTONE 649 C,,89.41176470588236,-2,-5,,,,,,,
Solid Coated,PANTONE 650 C,,85.88235294117646,-2,-8,,,,,,,
Solid Coated,PANTONE 651 C,,74.90196078431373,-3,-16,,,,,,,
Solid Coated,PANTONE 652 C,,62.35294117647059,-4,-24,,,,,,,
Solid Coated,PANTONE 653 C,,39.6078431372549,-4,-34,,,,,,,
Solid Coated,PANTONE 654 C,,23.137254901960784,0,-38,,,,,,,
Solid Coated,PANTONE 655 C,,14.117647058823529,3,-34,,,,,,,
Solid Coated,PANTONE 656 C,,90.19607843137256,-2,-6,,,,,,,
Solid Coated,PANTONE 657 C,,85.09803921568627,-3,-12,,,,,,,
Solid Coated,PANTONE 658 C,,79.6078431372549,-4,-19,,,,,,,
Solid Coated,PANTONE 659 C,,65.49019607843137,-4,-34,,,,,,,
Solid Coated,PANTONE 660 C,,50.98039215686274,-2,-47,,,,,,,
Solid Coated,PANTONE 661 C,,23.137254901960784,13,-60,,,,,,,
Solid Coated,PANTONE 662 C,,13.725490196078432,21,-53,,,,,,,
Solid Coated,PANTONE 2127 C,,80.0,-3,-15,,,,,,,
Solid Coated,PANTONE 2128 C,,72.54901960784314,-3,-28,,,,,,,
Solid Coated,PANTONE 2129 C,,57.647058823529406,0,-46,,,,,,,
Solid Coated,PANTONE 2130 C,,50.19607843137255,8,-52,,,,,,,
Solid Coated,PANTONE 2131 C,,40.0,12,-58,,,,,,,
Solid Coated,PANTONE 2132 C,,37.64705882352941,11,-64,,,,,,,
Solid Coated,PANTONE 2133 C,,36.470588235294116,3,-49,,,,,,,
Solid Coated,PANTONE 7450 C,,79.2156862745098,0,-13,,,,,,,
Solid Coated,PANTONE 7451 C,,68.62745098039215,-2,-34,,,,,,,
Solid Coated,PANTONE 7452 C,,61.96078431372549,6,-41,,,,,,,
Solid Coated,PANTONE 7453 C,,66.27450980392156,-4,-34,,,,,,,
Solid Coated,PANTONE 7454 C,,56.470588235294116,-8,-27,,,,,,,
Solid Coated,PANTONE 7455 C,,40.0,7,-48,,,,,,,
Solid Coated,PANTONE 7456 C,,47.45098039215686,9,-39,,,,,,,
Solid Coated,PANTONE 2120 C,,81.17647058823529,0,-18,,,,,,,
Solid Coated,PANTONE 2121 C,,69.01960784313725,-3,-27,,,,,,,
Solid Coated,PANTONE 2122 C,,70.98039215686275,2,-30,,,,,,,
Solid Coated,PANTONE 2123 C,,61.1764705882353,5,-42,,,,,,,
Solid Coated,PANTONE 2124 C,,53.72549019607843,13,-48,,,,,,,
Solid Coated,PANTONE 2125 C,,44.31372549019608,17,-57,,,,,,,
Solid Coated,PANTONE 2126 C,,30.19607843137255,27,-67,,,,,,,
Solid Coated,PANTONE 2706 C,,84.31372549019608,0,-14,,,,,,,
Solid Coated,PANTONE 2716 C,,71.37254901960785,4,-30,,,,,,,
Solid Coated,PANTONE 2726 C,,41.96078431372549,18,-60,,,,,,,
Solid Coated,PANTONE 2736 C,,23.137254901960784,35,-73,,,,,,,
Solid Coated,PANTONE 2746 C,,18.823529411764707,31,-64,,,,,,,
Solid Coated,PANTONE 2756 C,,15.686274509803921,19,-48,,,,,,,
Solid Coated,PANTONE 2766 C,,11.76470588235294,11,-33,,,,,,,
Solid Coated,PANTONE 2708 C,,80.7843137254902,-2,-18,,,,,,,
Solid Coated,PANTONE 2718 C,,56.07843137254902,3,-48,,,,,,,
Solid Coated,PANTONE 2728 C,,32.15686274509804,17,-69,,,,,,,
Solid Coated,PANTONE 2738 C,,13.725490196078432,39,-71,,,,,,,
Solid Coated,PANTONE 2748 C,,13.333333333333334,22,-54,,,,,,,
Solid Coated,PANTONE 2758 C,,13.333333333333334,13,-44,,,,,,,
Solid Coated,PANTONE 2768 C,,10.980392156862745,6,-31,,,,,,,
Solid Coated,PANTONE 2707 C,,84.70588235294117,-3,-15,,,,,,,
Solid Coated,PANTONE 2717 C,,78.43137254901961,-4,-24,,,,,,,
Solid Coated,PANTONE 2727 C,,51.76470588235295,3,-60,,,,,,,
Solid Coated,PANTONE Blue 072 C,,17.254901960784313,42,-76,,,,,,,
Solid Coated,PANTONE 2747 C,,13.333333333333334,21,-55,,,,,,,
Solid Coated,PANTONE 2757 C,,12.941176470588237,12,-44,,,,,,,
Solid Coated,PANTONE 2767 C,,15.686274509803921,1,-25,,,,,,,
Solid Coated,PANTONE 277 C,,79.6078431372549,-6,-20,,,,,,,
Solid Coated,PANTONE 278 C,,72.54901960784314,-7,-30,,,,,,,
Solid Coated,PANTONE 279 C,,56.86274509803921,-5,-49,,,,,,,
Solid Coated,PANTONE Reflex Blue C,,14.901960784313726,31,-68,,,,,,,
Solid Coated,PANTONE 280 C,,14.901960784313726,15,-47,,,,,,,
Solid Coated,PANTONE 281 C,,12.549019607843137,9,-41,,,,,,,
Solid Coated,PANTONE 282 C,,10.980392156862745,2,-27,,,,,,,
Solid Coated,PANTONE 283 C,,75.29411764705883,-9,-26,,,,,,,
Solid Coated,PANTONE 284 C,,67.45098039215686,-10,-36,,,,,,,
Solid Coated,PANTONE 285 C,,45.09803921568628,-5,-59,,,,,,,
Solid Coated,PANTONE 286 C,,22.745098039215687,17,-68,,,,,,,
Solid Coated,PANTONE 287 C,,20.784313725490197,12,-57,,,,,,,
Solid Coated,PANTONE 288 C,,18.43137254901961,8,-47,,,,,,,
Solid Coated,PANTONE 289 C,,12.941176470588237,0,-22,,,,,,,
Solid Coated,PANTONE 3506 C,,40.0,0,-49,,,,,,,
Solid Coated,PANTONE 3590 C,,37.64705882352941,7,-45,,,,,,,
Solid Coated,PANTONE 3584 C,,27.450980392156865,10,-41,,,,,,,
Solid Coated,PANTONE 3591 C,,18.43137254901961,18,-54,,,,,,,
Solid Coated,PANTONE 3597 C,,23.52941176470588,7,-40,,,,,,,
Solid Coated,PANTONE 3581 C,,22.35294117647059,9,-38,,,,,,,
Solid Coated,PANTONE 3524 C,,18.43137254901961,11,-25,,,,,,,
Solid Coated,PANTONE 4141 C,,42.35294117647059,4,-38,,,,,,,
Solid Coated,PANTONE 4142 C,,33.33333333333333,4,-31,,,,,,,
Solid Coated,PANTONE 4143 C,,34.90196078431372,-1,-19,,,,,,,
Solid Coated,PANTONE 4144 C,,25.49019607843137,6,-19,,,,,,,
Solid Coated,PANTONE 4145 C,,21.568627450980394,4,-18,,,,,,,
Solid Coated,PANTONE 4146 C,,11.372549019607844,5,-17,,,,,,,
Solid Coated,PANTONE 4147 C,,14.50980392156863,8,-19,,,,,,,
Solid Coated,PANTONE 7681 C,,68.23529411764706,-2,-21,,,,,,,
Solid Coated,PANTONE 7682 C,,54.90196078431373,-2,-31,,,,,,,
Solid Coated,PANTONE 7683 C,,44.70588235294118,-1,-39,,,,,,,
Solid Coated,PANTONE 7684 C,,39.21568627450981,2,-40,,,,,,,
Solid Coated,PANTONE 7685 C,,35.68627450980392,2,-42,,,,,,,
Solid Coated,PANTONE 7686 C,,32.94117647058823,2,-43,,,,,,,
Solid Coated,PANTONE 7687 C,,28.235294117647058,7,-45,,,,,,,
Solid Coated,PANTONE 2141 C,,74.11764705882354,-10,-28,,,,,,,
Solid Coated,PANTONE 2142 C,,68.62745098039215,-6,-34,,,,,,,
Solid Coated,PANTONE 2143 C,,53.333333333333336,-7,-45,,,,,,,
Solid Coated,PANTONE 2144 C,,41.17647058823529,-3,-54,,,,,,,
Solid Coated,PANTONE 2145 C,,31.76470588235294,3,-58,,,,,,,
Solid Coated,PANTONE 2146 C,,23.137254901960784,12,-57,,,,,,,
Solid Coated,PANTONE 2147 C,,17.647058823529413,16,-51,,,,,,,
Solid Coated,PANTONE 545 C,,85.49019607843137,-5,-10,,,,,,,
Solid Coated,PANTONE 544 C,,83.52941176470588,-6,-12,,,,,,,
Solid Coated,PANTONE 543 C,,78.03921568627452,-8,-18,,,,,,,
Solid Coated,PANTONE 542 C,,68.23529411764706,-11,-26,,,,,,,
Solid Coated,PANTONE 541 C,,22.35294117647059,-7,-40,,,,,,,
Solid Coated,PANTONE 540 C,,17.254901960784313,-8,-31,,,,,,,
Solid Coated,PANTONE 539 C,,13.333333333333334,-7,-18,,,,,,,
Solid Coated,PANTONE 290 C,,84.31372549019608,-8,-14,,,,,,,
Solid Coated,PANTONE 291 C,,78.82352941176471,-11,-22,,,,,,,
Solid Coated,PANTONE 292 C,,69.01960784313725,-14,-35,,,,,,,
Solid Coated,PANTONE 293 C,,25.49019607843137,11,-67,,,,,,,
Solid Coated,PANTONE 294 C,,18.823529411764707,3,-43,,,,,,,
Solid Coated,PANTONE 295 C,,14.50980392156863,-2,-34,,,,,,,
Solid Coated,PANTONE 296 C,,8.627450980392156,-5,-14,,,,,,,
Solid Coated,PANTONE 2905 C,,76.86274509803923,-14,-24,,,,,,,
Solid Coated,PANTONE 2915 C,,69.41176470588235,-16,-34,,,,,,,
Solid Coated,PANTONE 2925 C,,59.21568627450981,-18,-46,,,,,,,
Solid Coated,PANTONE 2935 C,,33.72549019607843,-3,-65,,,,,,,
Solid Coated,PANTONE 2945 C,,29.01960784313726,-6,-53,,,,,,,
Solid Coated,PANTONE 2955 C,,20.784313725490197,-9,-35,,,,,,,
Solid Coated,PANTONE 2965 C,,12.941176470588237,-8,-21,,,,,,,
Solid Coated,PANTONE 2169 C,,69.01960784313725,-10,-24,,,,,,,
Solid Coated,PANTONE 2170 C,,60.78431372549019,-12,-30,,,,,,,
Solid Coated,PANTONE 2171 C,,61.96078431372549,-13,-42,,,,,,,
Solid Coated,PANTONE 2172 C,,49.01960784313725,-4,-54,,,,,,,
Solid Coated,PANTONE 2173 C,,51.76470588235295,-11,-53,,,,,,,
Solid Coated,PANTONE 2174 C,,46.27450980392157,-8,-58,,,,,,,
Solid Coated,PANTONE 2175 C,,41.17647058823529,-8,-62,,,,,,,
Solid Coated,PANTONE 2381 C,,59.21568627450981,-3,-44,,,,,,,
Solid Coated,PANTONE 2382 C,,53.72549019607843,-11,-51,,,,,,,
Solid Coated,PANTONE 2383 C,,45.88235294117647,-9,-39,,,,,,,
Solid Coated,PANTONE 2384 C,,37.64705882352941,-11,-45,,,,,,,
Solid Coated,PANTONE 2386 C,,43.92156862745098,5,-55,,,,,,,
Solid Coated,PANTONE 2387 C,,41.17647058823529,7,-62,,,,,,,
Solid Coated,PANTONE 2388 C,,33.33333333333333,6,-64,,,,,,,
Solid Coated,PANTONE 4148 C,,58.82352941176471,-14,-20,,,,,,,
Solid Coated,PANTONE 4149 C,,67.45098039215686,-7,-19,,,,,,,
Solid Coated,PANTONE 4150 C,,50.588235294117645,-2,-38,,,,,,,
Solid Coated,PANTONE 4151 C,,40.0,-10,-48,,,,,,,
Solid Coated,PANTONE 4152 C,,33.33333333333333,0,-43,,,,,,,
Solid Coated,PANTONE 4153 C,,31.76470588235294,0,-40,,,,,,,
Solid Coated,PANTONE 4154 C,,26.27450980392157,-2,-35,,,,,,,
Solid Coated,PANTONE 297 C,,74.50980392156863,-20,-27,,,,,,,
Solid Coated,PANTONE 298 C,,68.62745098039215,-23,-36,,,,,,,
Solid Coated,PANTONE 299 C,,60.78431372549019,-25,-45,,,,,,,
Solid Coated,PANTONE 300 C,,35.68627450980392,-10,-63,,,,,,,
Solid Coated,PANTONE 301 C,,27.450980392156865,-13,-46,,,,,,,
Solid Coated,PANTONE 302 C,,21.176470588235293,-14,-28,,,,,,,
Solid Coated,PANTONE 303 C,,14.50980392156863,-10,-16,,,,,,,
Solid Coated,PANTONE 7688 C,,58.82352941176471,-14,-35,,,,,,,
Solid Coated,PANTONE 7689 C,,54.90196078431373,-17,-37,,,,,,,
Solid Coated,PANTONE 7690 C,,45.09803921568628,-17,-38,,,,,,,
Solid Coated,PANTONE 7691 C,,37.254901960784316,-14,-40,,,,,,,
Solid Coated,PANTONE 7692 C,,33.33333333333333,-10,-36,,,,,,,
Solid Coated,PANTONE 7693 C,,28.235294117647058,-7,-33,,,,,,,
Solid Coated,PANTONE 7694 C,,25.882352941176475,-7,-30,,,,,,,
Solid Coated,PANTONE 2148 C,,57.25490196078431,-10,-25,,,,,,,
Solid Coated,PANTONE 2149 C,,51.37254901960784,-10,-27,,,,,,,
Solid Coated,PANTONE 2150 C,,45.88235294117647,-11,-30,,,,,,,
Solid Coated,PANTONE 2151 C,,42.35294117647059,-7,-38,,,,,,,
Solid Coated,PANTONE 2152 C,,39.6078431372549,-11,-32,,,,,,,
Solid Coated,PANTONE 2153 C,,32.94117647058823,-11,-31,,,,,,,
Solid Coated,PANTONE 2154 C,,27.450980392156865,-4,-41,,,,,,,
Solid Coated,PANTONE 2183 C,,54.90196078431373,-24,-34,,,,,,,
Solid Coated,PANTONE 2184 C,,50.588235294117645,-15,-54,,,,,,,
Solid Coated,PANTONE 2185 C,,43.92156862745098,-24,-38,,,,,,,
Solid Coated,PANTONE 2186 C,,27.450980392156865,-9,-46,,,,,,,
Solid Coated,PANTONE 2187 C,,26.27450980392157,-11,-38,,,,,,,
Solid Coated,PANTONE 2188 C,,24.705882352941178,-11,-32,,,,,,,
Solid Coated,PANTONE 2189 C,,18.823529411764707,-10,-19,,,,,,,
Solid Coated,PANTONE 2975 C,,81.56862745098039,-17,-18,,,,,,,
Solid Coated,PANTONE 2985 C,,72.94117647058823,-24,-30,,,,,,,
Solid Coated,PANTONE 2995 C,,62.35294117647059,-28,-43,,,,,,,
Solid Coated,PANTONE 3005 C,,43.529411764705884,-22,-58,,,,,,,
Solid Coated,PANTONE 3015 C,,35.68627450980392,-23,-45,,,,,,,
Solid Coated,PANTONE 3025 C,,28.627450980392155,-22,-31,,,,,,,
Solid Coated,PANTONE 3035 C,,22.35294117647059,-18,-20,,,,,,,
Solid Coated,PANTONE 2190 C,,69.41176470588235,-20,-34,,,,,,,
Solid Coated,PANTONE 2191 C,,61.568627450980394,-21,-44,,,,,,,
Solid Coated,PANTONE 2192 C,,53.72549019607843,-24,-53,,,,,,,
